Dataset length,BSTInsertOpCount,BSTSearchOpCount,AVLInsertOpCount,AVLSearchOpCount
593,5552,21,4743,13
593,5552,23,4743,15
593,5552,17,4743,15
593,5552,23,4743,11
593,5552,17,4743,15
593,5552,17,4743,17
593,5552,13,4743,15
593,5552,13,4743,15
593,5552,15,4743,13
593,5552,25,4743,17
593,5552,19,4743,9
593,5552,25,4743,13
593,5552,17,4743,15
593,5552,19,4743,17
593,5552,19,4743,13
593,5552,23,4743,13
593,5552,25,4743,17
593,5552,15,4743,17
593,5552,17,4743,15
593,5552,17,4743,17
593,5552,15,4743,9
593,5552,21,4743,15
593,5552,17,4743,15
593,5552,25,4743,13
593,5552,15,4743,17
593,5552,19,4743,13
593,5552,17,4743,15
593,5552,27,4743,13
593,5552,17,4743,13
593,5552,17,4743,15
593,5552,17,4743,17
593,5552,15,4743,13
593,5552,19,4743,19
593,5552,15,4743,15
593,5552,19,4743,17
593,5552,19,4743,11
593,5552,21,4743,17
593,5552,23,4743,17
593,5552,17,4743,17
593,5552,21,4743,15
593,5552,21,4743,17
593,5552,23,4743,15
593,5552,15,4743,11
593,5552,17,4743,15
593,5552,25,4743,13
593,5552,19,4743,17
593,5552,15,4743,17
593,5552,21,4743,17
593,5552,19,4743,15
593,5552,13,4743,15
593,5552,11,4743,17
593,5552,13,4743,17
593,5552,13,4743,19
593,5552,21,4743,17
593,5552,17,4743,17
593,5552,17,4743,11
593,5552,13,4743,15
593,5552,27,4743,13
593,5552,21,4743,15
593,5552,19,4743,19
593,5552,27,4743,15
593,5552,21,4743,17
593,5552,19,4743,17
593,5552,19,4743,19
593,5552,15,4743,17
593,5552,13,4743,13
593,5552,23,4743,11
593,5552,19,4743,19
593,5552,19,4743,13
593,5552,19,4743,17
593,5552,23,4743,13
593,5552,23,4743,15
593,5552,19,4743,17
593,5552,19,4743,17
593,5552,23,4743,17
593,5552,15,4743,17
593,5552,21,4743,15
593,5552,23,4743,19
593,5552,21,4743,19
593,5552,15,4743,17
593,5552,21,4743,17
593,5552,19,4743,19
593,5552,19,4743,15
593,5552,19,4743,15
593,5552,17,4743,13
593,5552,23,4743,13
593,5552,19,4743,17
593,5552,19,4743,13
593,5552,25,4743,13
593,5552,15,4743,17
593,5552,23,4743,13
593,5552,21,4743,13
593,5552,19,4743,17
593,5552,27,4743,15
593,5552,27,4743,11
593,5552,21,4743,13
593,5552,13,4743,17
593,5552,13,4743,15
593,5552,15,4743,13
593,5552,25,4743,13
593,5552,17,4743,15
593,5552,23,4743,17
593,5552,19,4743,15
593,5552,21,4743,17
593,5552,25,4743,15
593,5552,21,4743,17
593,5552,15,4743,19
593,5552,19,4743,17
593,5552,13,4743,19
593,5552,21,4743,15
593,5552,19,4743,17
593,5552,17,4743,15
593,5552,21,4743,17
593,5552,19,4743,17
593,5552,13,4743,15
593,5552,21,4743,13
593,5552,15,4743,17
593,5552,19,4743,17
593,5552,23,4743,11
593,5552,17,4743,15
593,5552,17,4743,19
593,5552,17,4743,17
593,5552,19,4743,19
593,5552,29,4743,15
593,5552,19,4743,19
593,5552,25,4743,15
593,5552,13,4743,15
593,5552,15,4743,17
593,5552,29,4743,17
593,5552,25,4743,15
593,5552,17,4743,19
593,5552,29,4743,17
593,5552,23,4743,15
593,5552,17,4743,15
593,5552,27,4743,15
593,5552,25,4743,17
593,5552,17,4743,19
593,5552,29,4743,17
593,5552,25,4743,17
593,5552,21,4743,19
593,5552,21,4743,13
593,5552,21,4743,15
593,5552,15,4743,17
593,5552,23,4743,15
593,5552,21,4743,19
593,5552,27,4743,15
593,5552,31,4743,17
593,5552,19,4743,17
593,5552,21,4743,17
593,5552,19,4743,17
593,5552,23,4743,19
593,5552,19,4743,13
593,5552,13,4743,15
593,5552,25,4743,19
593,5552,19,4743,17
593,5552,21,4743,15
593,5552,25,4743,17
593,5552,19,4743,17
593,5552,23,4743,15
593,5552,19,4743,17
593,5552,21,4743,17
593,5552,27,4743,17
593,5552,15,4743,17
593,5552,31,4743,17
593,5552,23,4743,15
593,5552,17,4743,19
593,5552,25,4743,19
593,5552,23,4743,17
593,5552,25,4743,13
593,5552,25,4743,15
593,5552,23,4743,15
593,5552,21,4743,19
593,5552,25,4743,19
593,5552,23,4743,17
593,5552,17,4743,19
593,5552,15,4743,19
593,5552,23,4743,15
593,5552,21,4743,15
593,5552,17,4743,19
593,5552,23,4743,15
593,5552,17,4743,13
593,5552,17,4743,15
593,5552,15,4743,17
593,5552,19,4743,19
593,5552,21,4743,17
593,5552,15,4743,17
593,5552,17,4743,15
593,5552,23,4743,17
593,5552,19,4743,15
593,5552,21,4743,17
593,5552,23,4743,19
593,5552,19,4743,13
593,5552,21,4743,17
593,5552,21,4743,19
593,5552,19,4743,15
593,5552,23,4743,17
593,5552,13,4743,11
593,5552,27,4743,17
593,5552,21,4743,17
593,5552,25,4743,15
593,5552,23,4743,13
593,5552,21,4743,17
593,5552,23,4743,15
593,5552,25,4743,13
593,5552,25,4743,19
593,5552,15,4743,17
593,5552,17,4743,17
593,5552,23,4743,13
593,5552,29,4743,19
593,5552,19,4743,19
593,5552,23,4743,19
593,5552,27,4743,17
593,5552,21,4743,17
593,5552,23,4743,19
593,5552,27,4743,13
593,5552,19,4743,17
593,5552,21,4743,17
593,5552,15,4743,17
593,5552,23,4743,17
593,5552,15,4743,17
593,5552,27,4743,17
593,5552,29,4743,17
593,5552,17,4743,19
593,5552,19,4743,17
593,5552,25,4743,17
593,5552,19,4743,17
593,5552,19,4743,15
593,5552,23,4743,21
593,5552,27,4743,19
593,5552,23,4743,15
593,5552,21,4743,19
593,5552,25,4743,19
593,5552,13,4743,19
593,5552,21,4743,19
593,5552,27,4743,13
593,5552,11,4743,15
593,5552,29,4743,17
593,5552,21,4743,21
593,5552,27,4743,17
593,5552,25,4743,15
593,5552,17,4743,19
593,5552,21,4743,21
593,5552,19,4743,17
593,5552,23,4743,15
593,5552,19,4743,17
593,5552,17,4743,19
593,5552,19,4743,17
593,5552,17,4743,19
593,5552,23,4743,17
593,5552,15,4743,19
593,5552,25,4743,15
593,5552,21,4743,19
593,5552,17,4743,21
593,5552,27,4743,15
593,5552,17,4743,15
593,5552,25,4743,19
593,5552,19,4743,17
593,5552,27,4743,17
593,5552,21,4743,17
593,5552,25,4743,19
593,5552,25,4743,19
593,5552,21,4743,15
593,5552,23,4743,21
593,5552,15,4743,17
593,5552,25,4743,17
593,5552,25,4743,17
593,5552,23,4743,21
593,5552,29,4743,15
593,5552,19,4743,17
593,5552,17,4743,19
593,5552,19,4743,17
593,5552,15,4743,21
593,5552,27,4743,15
593,5552,15,4743,21
593,5552,31,4743,19
593,5552,25,4743,17
593,5552,23,4743,19
593,5552,29,4743,17
593,5552,23,4743,15
593,5552,21,4743,19
593,5552,27,4743,15
593,5552,17,4743,19
593,5552,25,4743,17
593,5552,29,4743,15
593,5552,27,4743,19
593,5552,25,4743,17
593,5552,21,4743,17
593,5552,27,4743,19
593,5552,21,4743,19
593,5552,29,4743,17
593,5552,21,4743,19
593,5552,21,4743,19
593,5552,21,4743,15
593,5552,13,4743,19
593,5552,21,4743,19
593,5552,29,4743,19
593,5552,21,4743,19
593,5552,27,4743,15
593,5552,21,4743,17
593,5552,23,4743,19
593,5552,31,4743,19
593,5552,23,4743,17
593,5552,21,4743,19
593,5552,21,4743,19
593,5552,27,4743,21
593,5552,23,4743,19
593,5552,29,4743,17
593,5552,21,4743,17
593,5552,27,4743,19
593,5552,31,4743,17
593,5552,31,4743,19
593,5552,27,4743,21
593,5552,21,4743,19
593,5552,23,4743,17
593,5552,25,4743,19
593,5552,17,4743,19
593,5552,23,4743,15
593,5552,25,4743,19
593,5552,27,4743,19
593,5552,23,4743,17
593,5552,21,4743,19
593,5552,27,4743,21
593,5552,29,4743,19
593,5552,25,4743,17
593,5552,23,4743,19
593,5552,9,4743,17
593,5552,15,4743,17
593,5552,23,4743,21
593,5552,29,4743,19
593,5552,25,4743,19
593,5552,29,4743,19
593,5552,21,4743,19
593,5552,17,4743,19
593,5552,31,4743,21
593,5552,21,4743,17
593,5552,25,4743,15
593,5552,27,4743,19
593,5552,17,4743,19
593,5552,23,4743,19
593,5552,21,4743,17
593,5552,23,4743,21
593,5552,19,4743,19
593,5552,23,4743,19
593,5552,23,4743,19
593,5552,25,4743,17
593,5552,23,4743,21
593,5552,29,4743,17
593,5552,27,4743,19
593,5552,27,4743,17
593,5552,21,4743,19
593,5552,19,4743,17
593,5552,15,4743,19
593,5552,31,4743,19
593,5552,27,4743,17
593,5552,23,4743,21
593,5552,25,4743,15
593,5552,23,4743,21
593,5552,23,4743,19
593,5552,23,4743,19
593,5552,19,4743,17
593,5552,17,4743,19
593,5552,29,4743,19
593,5552,23,4743,19
593,5552,23,4743,17
593,5552,17,4743,17
593,5552,21,4743,19
593,5552,27,4743,15
593,5552,17,4743,15
593,5552,25,4743,19
593,5552,21,4743,19
593,5552,25,4743,19
593,5552,25,4743,19
593,5552,17,4743,19
593,5552,21,4743,19
593,5552,31,4743,19
593,5552,19,4743,17
593,5552,29,4743,17
593,5552,25,4743,17
593,5552,31,4743,19
593,5552,21,4743,17
593,5552,25,4743,17
593,5552,23,4743,19
593,5552,27,4743,19
593,5552,23,4743,15
593,5552,23,4743,21
593,5552,23,4743,21
593,5552,31,4743,21
593,5552,23,4743,21
593,5552,31,4743,19
593,5552,29,4743,17
593,5552,25,4743,19
593,5552,33,4743,19
593,5552,21,4743,19
593,5552,29,4743,19
593,5552,25,4743,19
593,5552,15,4743,21
593,5552,27,4743,17
593,5552,29,4743,19
593,5552,19,4743,19
593,5552,15,4743,19
593,5552,23,4743,21
593,5552,23,4743,21
593,5552,21,4743,19
593,5552,29,4743,21
593,5552,23,4743,21
593,5552,29,4743,21
593,5552,21,4743,21
593,5552,25,4743,17
593,5552,19,4743,17
593,5552,29,4743,17
593,5552,21,4743,17
593,5552,25,4743,21
593,5552,15,4743,19
593,5552,23,4743,19
593,5552,23,4743,19
593,5552,25,4743,17
593,5552,23,4743,21
593,5552,27,4743,21
593,5552,31,4743,19
593,5552,25,4743,17
593,5552,27,4743,17
593,5552,13,4743,17
593,5552,29,4743,19
593,5552,25,4743,19
593,5552,25,4743,21
593,5552,17,4743,21
593,5552,23,4743,19
593,5552,19,4743,19
593,5552,29,4743,21
593,5552,23,4743,21
593,5552,17,4743,19
593,5552,21,4743,19
593,5552,27,4743,21
